,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_visible,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
1251,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,559,ENO_S1#B02#1#152,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0400.JPG,ENO_S1,B02,1,149,2018-11-08,13:56:42,31877254,1,1,1,0.33,0.0,0.67,0.0,0.0,0.0,,0.3,0.81,34,3.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0400.JPG,"[0.623, 0.308, 0.009, 0.01]",0.795,ostrich
3176,3706,3706,3706,3706,3706,3706,3706,3706,3706,3706,3706,3706,3706,3706,3706,3706,5761,ENO_S1#B06#2#113,3,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0207.JPG,ENO_S1,B06,2,110,2018-10-31,16:05:25,31952628,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.2,0.7,33,11.0,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0207.JPG,"[0.62, 0.405, 0.016, 0.024]",0.972,eland
6822,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,13168,ENO_S1#C05#2#693,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,ENO_S1,C05,2,677,2018-12-02,05:38:55,31955840,1,1,1,0.0,1.0,0.0,0.0,0.0,,,0.2,1.0,30,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,"[0.317, 0.399, 0.029, 0.051]",0.446,cheetah
8819,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
6447,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
5748,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,8295,18942,ENO_S1#D04#1#73,1,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0129.JPG,ENO_S1,D04,1,68,2018-10-08,15:20:16,31959766,2,2,1,0.2,0.0,0.4,0.8,0.0,0.0,,0.5,0.75,34,3.0,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0129.JPG,"[0.753, 0.215, 0.009, 0.014]",0.947,ostrich
3289,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,9372,30276,ENO_S1#E05#1#12,1,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0034.JPG,ENO_S1,E05,1,12,2018-10-25,16:26:04,32004091,1,1,1,0.67,0.0,0.33,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0034.JPG,"[0.118, 0.325, 0.051, 0.054]",0.947,leopard
5665,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,8454,ENO_S1#C04#2#216,3,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0434.JPG,ENO_S1,C04,2,212,2018-12-02,07:32:22,31953855,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,20,20.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0434.JPG,"[0.955, 0.291, 0.006, 0.018]",0.042,fox
6692,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,1851,3555,ENO_S1#B05#1#134,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0298.JPG,ENO_S1,B05,1,132,2018-10-11,20:03:41,31951625,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0298.JPG,"[0.088, 0.32, 0.089, 0.078]",0.925,leopard
5376,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,5188,8029,ENO_S1#C04#2#10,3,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0022.JPG,ENO_S1,C04,2,10,2018-10-28,11:24:53,31953729,1,1,1,0.67,0.0,0.0,0.33,0.0,0.0,,0.3,0.92,38,0.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0022.JPG,"[0.848, 0.26, 0.009, 0.013]",0.785,hartebeest
6057,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,1785,3485,ENO_S1#B05#1#95,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0227.JPG,ENO_S1,B05,1,94,2018-10-06,01:03:11,31951840,1,1,1,0.1,0.0,0.9,0.0,0.1,0.0,,1.0,0.0,19,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0227.JPG,"[0.272, 0.454, 0.216, 0.345]",0.969,leopard
1051,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
8174,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,4652,ENO_S1#B05#2#316,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0808.JPG,ENO_S1,B05,2,312,2018-11-27,04:40:19,31952083,1,1,1,0.2,0.0,0.8,0.0,0.0,0.0,,1.0,0.0,5,5.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0808.JPG,"[0.885, 0.461, 0.103, 0.112]",0.947,jackal
5296,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,1604,3243,ENO_S1#B03#1#623,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1671.JPG,ENO_S1,B03,1,621,2018-12-01,22:49:38,31951543,1,1,1,0.5,0.0,0.4,0.1,0.0,0.0,,1.0,0.0,15,14.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1671.JPG,"[0.826, 0.28, 0.098, 0.171]",0.889,porcupine
7423,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,2035,3752,ENO_S1#B05#1#235,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0507.JPG,ENO_S1,B05,1,221,2018-10-22,22:54:06,31951726,1,1,1,0.22,0.0,0.78,0.0,0.0,0.0,,1.0,0.0,15,14.0,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0507.JPG,"[0.516, 0.41, 0.15, 0.237]",0.945,porcupine
272,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
2042,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,6135,11446,ENO_S1#C05#2#34,3,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0052.JPG,ENO_S1,C05,2,34,2018-10-28,09:21:18,31955451,10,7,1,0.25,0.0,0.88,0.0,0.0,0.0,,0.8,0.69,38,0.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0052.JPG,"[0.342, 0.376, 0.008, 0.014]",0.969,hartebeest
7382,5178,5178,5178,5178,5178,5178,5178,5178,5178,5178,5178,5178,5178,5178,5178,5178,7995,ENO_S1#C04#1#358,3,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0734.JPG,ENO_S1,C04,1,344,2018-10-26,08:47:59,31953658,1,1,1,0.12,0.0,0.88,0.0,0.0,0.0,,0.8,0.58,38,0.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0734.JPG,,0.0,hartebeest
4568,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,2651,ENO_S1#B03#1#393,3,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1077.JPG,ENO_S1,B03,1,393,2018-11-17,13:02:20,31878765,1,1,1,0.14,0.0,0.86,0.0,0.0,0.14,0.0,0.7,0.68,25,21.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1077.JPG,,0.0,duiker
4641,6713,6713,6713,6713,6713,6713,6713,6713,6713,6713,6713,6713,6713,6713,6713,6713,12112,ENO_S1#C05#2#288,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0674.JPG,ENO_S1,C05,2,280,2018-11-12,22:10:26,31955393,1,1,1,0.3,0.0,0.7,0.0,0.0,0.0,,1.0,0.0,9,32.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0674.JPG,"[0.924, 0.518, 0.076, 0.205]",0.916,hyena
1086,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,559,ENO_S1#B02#1#152,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0400.JPG,ENO_S1,B02,1,149,2018-11-08,13:56:42,31877254,1,1,1,0.33,0.0,0.67,0.0,0.0,0.0,,0.3,0.81,34,3.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0400.JPG,"[0.623, 0.308, 0.009, 0.01]",0.795,ostrich
5096,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,8454,ENO_S1#C04#2#216,3,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0434.JPG,ENO_S1,C04,2,212,2018-12-02,07:32:22,31953855,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,20,20.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0434.JPG,"[0.955, 0.291, 0.006, 0.018]",0.042,fox
7047,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
9235,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,1850,3554,ENO_S1#B05#1#133,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0297.JPG,ENO_S1,B05,1,131,2018-10-11,18:41:16,31951624,1,1,1,0.22,0.0,0.78,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0297.JPG,"[0.984, 0.41, 0.016, 0.076]",0.921,leopard
6633,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1066,1165,ENO_S1#B02#1#340,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0836.JPG,ENO_S1,B02,1,337,2018-11-19,11:31:31,31877736,11-50,2,2,0.88,0.0,0.5,0.25,0.0,0.0,,0.8,0.74,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0836.JPG,"[0.405, 0.236, 0.008, 0.01]",0.731,birdother
6108,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,20491,ENO_S1#D04#2#539,1,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG1411.JPG,ENO_S1,D04,2,530,2018-12-03,02:32:08,31960270,6,2,2,0.0,0.0,1.0,0.0,0.0,0.11,,1.0,0.0,5,5.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG1411.JPG,"[0.734, 0.278, 0.095, 0.199]",0.96,jackal
6811,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,2650,ENO_S1#B03#1#393,2,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1076.JPG,ENO_S1,B03,1,393,2018-11-17,13:02:20,31878765,1,1,1,0.14,0.0,0.86,0.0,0.0,0.14,0.0,0.7,0.68,25,21.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1076.JPG,,0.0,duiker
7237,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
8261,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,8540,19402,ENO_S1#D04#2#172,1,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0394.JPG,ENO_S1,D04,2,166,2018-11-05,06:57:23,31959869,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.9,0.75,5,5.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0394.JPG,"[0.307, 0.154, 0.008, 0.007]",0.955,jackal
6325,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,748,ENO_S1#B02#1#216,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0548.JPG,ENO_S1,B02,1,213,2018-11-13,11:07:20,31877418,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0548.JPG,"[0.637, 0.242, 0.011, 0.011]",0.933,birdother
5963,5015,5015,5015,5015,5015,5015,5015,5015,5015,5015,5015,5015,5015,5015,5015,5015,7815,ENO_S1#C04#1#276,2,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0555.JPG,ENO_S1,C04,1,264,2018-10-15,11:30:23,31953508,11-50,3,3,0.33,0.33,0.56,0.22,0.67,0.0,,0.9,0.75,33,11.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0555.JPG,"[0.051, 0.43, 0.015, 0.011]",0.869,eland
3478,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,8297,18944,ENO_S1#D04#1#73,2,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0130.JPG,ENO_S1,D04,1,68,2018-10-08,15:20:16,31959766,2,2,1,0.2,0.0,0.4,0.8,0.0,0.0,,0.5,0.75,34,3.0,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0130.JPG,"[0.639, 0.209, 0.02, 0.02]",0.942,ostrich
7156,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,1715,3412,ENO_S1#B05#1#67,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0157.JPG,ENO_S1,B05,1,66,2018-10-04,03:09:30,31951809,1,1,1,0.3,0.0,0.7,0.0,0.0,0.0,,1.0,0.0,22,17.0,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0157.JPG,"[0.898, 0.466, 0.101, 0.133]",0.805,aardvark
3924,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,5198,8046,ENO_S1#C04#2#16,1,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0036.JPG,ENO_S1,C04,2,16,2018-10-29,21:42:23,31953795,1,1,1,0.2,0.0,0.8,0.0,0.0,0.0,,1.0,0.0,22,17.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0036.JPG,"[0.359, 0.412, 0.091, 0.141]",0.951,aardvark
1748,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
732,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,3313,ENO_S1#B05#1#29,1,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0061.JPG,ENO_S1,B05,1,28,2018-10-01,17:44:00,31951767,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,9,32.0,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0061.JPG,"[0.937, 0.267, 0.063, 0.1]",0.926,hyena
2553,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,7368,ENO_S1#C04#1#61,2,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0138.JPG,ENO_S1,C04,1,58,2018-09-28,07:40:32,31953689,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.7,0.68,38,0.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0138.JPG,"[0.638, 0.245, 0.357, 0.452]",0.979,hartebeest
4802,8614,8614,8614,8614,8614,8614,8614,8614,8614,8614,8614,8614,8614,8614,8614,8614,19634,ENO_S1#D04#2#251,1,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0615.JPG,ENO_S1,D04,2,244,2018-11-11,11:54:03,31959956,11-50,11-50,11-50,0.6,0.0,0.6,1.0,0.0,0.2,,0.71,0.72,13,2.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0615.JPG,"[0.724, 0.148, 0.005, 0.008]",0.672,wildebeest
4819,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,8454,ENO_S1#C04#2#216,3,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0434.JPG,ENO_S1,C04,2,212,2018-12-02,07:32:22,31953855,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,20,20.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0434.JPG,"[0.955, 0.291, 0.006, 0.018]",0.042,fox
2662,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,13168,ENO_S1#C05#2#693,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,ENO_S1,C05,2,677,2018-12-02,05:38:55,31955840,1,1,1,0.0,1.0,0.0,0.0,0.0,,,0.2,1.0,30,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,"[0.317, 0.399, 0.029, 0.051]",0.446,cheetah
4782,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1334,1464,ENO_S1#B02#1#422,3,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG1054.JPG,ENO_S1,B02,1,417,2018-11-26,13:01:46,31877916,11-50,11-50,11-50,0.86,0.0,0.0,0.71,0.14,0.14,,0.7,0.82,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG1054.JPG,"[0.964, 0.289, 0.007, 0.01]",0.906,birdother
6179,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,7637,13168,ENO_S1#C05#2#693,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,ENO_S1,C05,2,677,2018-12-02,05:38:55,31955840,1,1,1,0.0,1.0,0.0,0.0,0.0,,,0.2,1.0,30,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1617.JPG,"[0.317, 0.399, 0.029, 0.051]",0.446,cheetah
3113,8299,8299,8299,8299,8299,8299,8299,8299,8299,8299,8299,8299,8299,8299,8299,8299,18946,ENO_S1#D04#1#73,3,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0131.JPG,ENO_S1,D04,1,68,2018-10-08,15:20:16,31959766,2,2,1,0.2,0.0,0.4,0.8,0.0,0.0,,0.5,0.75,34,3.0,ENO_S1/D04/D04_R1/ENO_S1_D04_R1_IMAG0131.JPG,"[0.807, 0.215, 0.012, 0.009]",0.948,ostrich
3303,4973,4973,4973,4973,4973,4973,4973,4973,4973,4973,4973,4973,4973,4973,4973,4973,7773,ENO_S1#C04#1#262,3,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0516.JPG,ENO_S1,C04,1,250,2018-10-14,06:37:46,31953493,1,1,1,0.12,0.0,0.88,0.0,0.0,0.0,,0.89,0.5,9,32.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0516.JPG,"[0.734, 0.46, 0.094, 0.126]",0.957,hyena
1344,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,7721,14724,ENO_S1#D01#1#1444,1,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1455.JPG,ENO_S1,D01,1,1444,2018-09-22,18:29:17,31956405,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,9,32.0,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1455.JPG,"[0.382, 0.5, 0.152, 0.204]",0.939,hyena
8215,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
9147,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,5447,8452,ENO_S1#C04#2#216,1,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0432.JPG,ENO_S1,C04,2,212,2018-12-02,07:32:22,31953855,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,20,20.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0432.JPG,"[0.931, 0.286, 0.012, 0.009]",0.93,fox
5712,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,5449,8454,ENO_S1#C04#2#216,3,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0434.JPG,ENO_S1,C04,2,212,2018-12-02,07:32:22,31953855,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,20,20.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0434.JPG,"[0.955, 0.291, 0.006, 0.018]",0.042,fox
3308,5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,5201,8049,ENO_S1#C04#2#19,1,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0039.JPG,ENO_S1,C04,2,19,2018-10-30,22:54:38,31953827,1,1,1,0.5,0.0,0.4,0.0,0.1,0.0,,1.0,0.0,9,32.0,ENO_S1/C04/C04_R2/ENO_S1_C04_R2_IMAG0039.JPG,"[0.991, 0.394, 0.009, 0.056]",0.82,hyena
1504,5153,5153,5153,5153,5153,5153,5153,5153,5153,5153,5153,5153,5153,5153,5153,5153,7964,ENO_S1#C04#1#342,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0704.JPG,ENO_S1,C04,1,330,2018-10-21,03:11:10,31953643,1,1,1,0.22,0.0,0.89,0.0,0.0,0.0,,1.0,0.0,22,17.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0704.JPG,"[0.216, 0.55, 0.132, 0.168]",0.972,aardvark
1806,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,1600,3239,ENO_S1#B03#1#621,1,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,ENO_S1,B03,1,619,2018-12-01,01:44:30,31951541,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0,9.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG1667.JPG,"[0.177, 0.442, 0.319, 0.192]",0.978,african-small-wildcat
7441,5903,5903,5903,5903,5903,5903,5903,5903,5903,5903,5903,5903,5903,5903,5903,5903,10812,ENO_S1#C05#1#977,3,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2293.JPG,ENO_S1,C05,1,966,2018-10-17,06:42:09,31955169,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,13,2.0,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG2293.JPG,,0.0,wildebeest
4721,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,9373,30277,ENO_S1#E05#1#12,2,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0035.JPG,ENO_S1,E05,1,12,2018-10-25,16:26:04,32004091,1,1,1,0.67,0.0,0.33,0.0,0.0,0.0,,0.9,0.47,19,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0035.JPG,"[0.054, 0.418, 0.041, 0.038]",0.951,leopard
