,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
661,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,68,KGA_S1#A01#1#37,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0073.JPG,KGA_S1,A01,1,37,2018-10-28,11:52:28,33326979,2,1.0,1.0,0.1,0.0,1.0,0.0,0.1,0.0,,,,0.91,0.44,6,10.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0073.JPG,"[0.603, 0.141, 0.05, 0.104]",0.072,birdother
1970,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,2217,10235,KGA_S1#B09#1#160,3,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0472.JPG,KGA_S1,B09,1,160,2019-01-02,15:42:50,33333254,1,1.0,1.0,0.14,0.0,0.86,0.0,0.0,0.0,,,,0.88,0.4,45,25.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0472.JPG,"[0.44, 0.226, 0.534, 0.668]",0.958,bustard
2299,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,2059,10074,KGA_S1#B09#1#115,2,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0338.JPG,KGA_S1,B09,1,115,2018-12-23,12:50:56,33333209,1,1.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0338.JPG,"[0.483, 0.047, 0.358, 0.662]",0.934,gemsbok
1654,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,1669,9486,KGA_S1#B07#1#37,1,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0101.JPG,KGA_S1,B07,1,37,2018-12-14,02:33:18,33333004,1,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,,,,0.91,0.44,5,5.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0101.JPG,"[0, 0.333, 0.238, 0.394]",0.924,jackal
314,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,1935,KGA_S1#A05#1#196,2,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0547.JPG,KGA_S1,A05,1,196,2019-01-12,07:00:51,33327940,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,19,,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0547.JPG,"[0.844, 0.454, 0.155, 0.151]",0.919,leopard
1343,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,4478,KGA_S1#B03#1#15,1,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,KGA_S1,B03,1,15,2018-12-19,03:24:37,33329288,1,1.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,22,17.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0037.JPG,"[0, 0.694, 0.373, 0.122]",0.968,aardvark
2244,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,10116,KGA_S1#B09#1#130,1,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0380.JPG,KGA_S1,B09,1,130,2018-12-31,10:45:49,33333224,1,1.0,1.0,0.3,0.0,0.8,0.0,0.0,0.0,,,,1.0,0.0,49,31.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0380.JPG,"[0.437, 0.288, 0.123, 0.342]",0.915,secretarybird
691,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,1647,9449,KGA_S1#B07#1#23,3,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0063.JPG,KGA_S1,B07,1,23,2018-12-09,07:50:13,33332991,1,1.0,1.0,0.4,0.0,0.7,0.0,0.0,0.0,,,,1.0,0.0,27,29.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0063.JPG,"[0.112, 0.364, 0.174, 0.244]",0.966,birdofprey
612,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,2314,KGA_S1#A06#1#128,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0358.JPG,KGA_S1,A06,1,128,2018-12-14,06:36:24,33328068,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.86,0.46,4,8.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0358.JPG,"[0, 0.164, 0.006, 0.064]",0.97,kudu
424,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,358,KGA_S1#A01#1#140,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0364.JPG,KGA_S1,A01,1,140,2018-11-07,04:58:01,33327083,1,1.0,1.0,0.1,0.0,0.9,0.0,0.0,0.0,,,,1.0,0.0,9,32.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0364.JPG,"[0.795, 0.44, 0.122, 0.198]",0.959,hyena
594,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,2317,KGA_S1#A06#1#129,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0361.JPG,KGA_S1,A06,1,129,2018-12-14,06:37:26,33328069,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.33,0.89,4,8.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0361.JPG,"[0.035, 0.012, 0.461, 0.929]",0.954,kudu
2346,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,363,KGA_S1#A01#1#142,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0369.JPG,KGA_S1,A01,1,142,2018-11-07,12:37:10,33327086,2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0369.JPG,"[0.568, 0.652, 0.023, 0.024]",0.675,birdother
1741,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,882,KGA_S1#A01#1#326,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0890.JPG,KGA_S1,A01,1,326,2018-12-09,04:08:58,33327441,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,50,,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0890.JPG,"[0.383, 0.45, 0.17, 0.206]",0.964,badger
622,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,4267,KGA_S1#B02#1#100,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0290.JPG,KGA_S1,B02,1,100,2018-12-20,04:19:10,33329137,1,1.0,1.0,0.9,0.0,0.0,0.1,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0290.JPG,"[0.583, 0.418, 0.19, 0.255]",0.947,porcupine
1605,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,4485,KGA_S1#B03#1#18,1,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0044.JPG,KGA_S1,B03,1,18,2018-12-22,10:19:20,33329295,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,5,5.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0044.JPG,"[0.392, 0.47, 0.225, 0.234]",0.967,jackal
2200,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,1005,2767,KGA_S1#A07#1#8,1,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0020.JPG,KGA_S1,A07,1,8,2018-12-03,18:50:24,33328232,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,50,,KGA_S1/A07/A07_R1/KGA_S1_A07_R1_IMAG0020.JPG,"[0.34, 0.404, 0.19, 0.135]",0.942,badger
227,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,1553,4545,KGA_S1#B04#1#14,3,KGA_S1/B04/B04_R1/KGA_S1_B04_R1_IMAG0042.JPG,KGA_S1,B04,1,14,2018-12-02,08:54:03,33329342,2,1.0,1.0,0.67,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.5,0.75,25,21.0,KGA_S1/B04/B04_R1/KGA_S1_B04_R1_IMAG0042.JPG,"[0, 0.0, 1.0, 0.97]",0.955,duiker
1709,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,593,1413,KGA_S1#A05#1#10,1,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0022.JPG,KGA_S1,A05,1,10,2018-11-28,03:13:58,33327738,2,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.1,,,,0.83,0.52,5,5.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0022.JPG,"[0.444, 0.381, 0.196, 0.189]",0.941,jackal
1169,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,4439,KGA_S1#B02#1#165,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0463.JPG,KGA_S1,B02,1,165,2019-01-13,02:54:25,33329233,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,20,20.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0463.JPG,"[0.364, 0.566, 0.229, 0.122]",0.963,fox
1822,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,4267,KGA_S1#B02#1#100,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0290.JPG,KGA_S1,B02,1,100,2018-12-20,04:19:10,33329137,1,1.0,1.0,0.9,0.0,0.0,0.1,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0290.JPG,"[0.583, 0.418, 0.19, 0.255]",0.947,porcupine
1509,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,9763,KGA_S1#B09#1#9,3,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0027.JPG,KGA_S1,B09,1,9,2018-11-29,11:24:25,33333103,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0027.JPG,"[0.0, 0, 0.119, 0.234]",0.975,gemsbok
66,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,4454,KGA_S1#B03#1#4,3,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0012.JPG,KGA_S1,B03,1,4,2018-12-05,09:44:24,33329262,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.83,0.52,5,5.0,KGA_S1/B03/B03_R1/KGA_S1_B03_R1_IMAG0012.JPG,,0.0,jackal
1886,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,3566,KGA_S1#A10#1#6,1,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0016.JPG,KGA_S1,A10,1,6,2018-12-02,01:46:20,33328584,1,1.0,1.0,0.45,0.0,0.55,0.0,0.0,0.0,,,,0.52,0.81,9,32.0,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0016.JPG,"[0.868, 0.536, 0.132, 0.182]",0.906,hyena
24,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,292,KGA_S1#A01#1#115,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0298.JPG,KGA_S1,A01,1,115,2018-11-04,12:07:50,33327056,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0298.JPG,"[0.0, 0.009, 0.41, 0.925]",0.979,ostrich
1235,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,870,2317,KGA_S1#A06#1#129,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0361.JPG,KGA_S1,A06,1,129,2018-12-14,06:37:26,33328069,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.33,0.89,4,8.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0361.JPG,"[0.035, 0.012, 0.461, 0.929]",0.954,kudu
144,982,982,982,982,982,982,982,982,982,982,982,982,982,982,982,982,2663,KGA_S1#A06#1#255,2,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0708.JPG,KGA_S1,A06,1,255,2019-01-08,08:04:04,33328195,2,2.0,1.0,0.7,0.0,0.8,0.0,0.0,0.0,,,,0.83,0.65,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0708.JPG,"[0, 0.286, 0.028, 0.052]",0.96,hartebeest
536,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,10207,KGA_S1#B09#1#151,3,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0445.JPG,KGA_S1,B09,1,151,2019-01-01,13:36:24,33333245,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.91,1.0,45,25.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0445.JPG,"[0.501, 0.342, 0.026, 0.04]",0.974,bustard
811,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,4433,KGA_S1#B02#1#162,2,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0457.JPG,"[0.992, 0.368, 0.008, 0.047]",0.887,cheetah
1538,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,1558,4751,KGA_S1#B04#1#84,1,KGA_S1/B04/B04_R1/KGA_S1_B04_R1_IMAG0248.JPG,KGA_S1,B04,1,84,2018-12-10,09:43:51,33329499,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,45,25.0,KGA_S1/B04/B04_R1/KGA_S1_B04_R1_IMAG0248.JPG,"[0.838, 0.49, 0.107, 0.138]",0.966,bustard
85,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,2377,10398,KGA_S1#B09#1#215,1,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0635.JPG,KGA_S1,B09,1,215,2019-01-13,03:36:06,33333309,1,1.0,1.0,0.3,0.0,0.7,0.0,0.0,0.0,,,,0.71,0.86,0,9.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0635.JPG,"[0.844, 0.474, 0.081, 0.065]",0.678,african-small-wildcat
1254,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,1645,9447,KGA_S1#B07#1#23,1,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0061.JPG,KGA_S1,B07,1,23,2018-12-09,07:50:13,33332991,1,1.0,1.0,0.4,0.0,0.7,0.0,0.0,0.0,,,,1.0,0.0,27,29.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0061.JPG,"[0.268, 0.337, 0.144, 0.31]",0.952,birdofprey
1861,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,1404,3945,KGA_S1#B01#1#35,1,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0067.JPG,KGA_S1,B01,1,35,2018-12-30,21:42:52,33328768,1,1.0,1.0,0.2,0.0,0.8,0.0,0.0,0.0,,,,1.0,0.0,15,14.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0067.JPG,"[0.07, 0.141, 0.535, 0.652]",0.901,porcupine
2094,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,3572,KGA_S1#A10#1#10,1,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0022.JPG,KGA_S1,A10,1,10,2018-12-10,12:26:41,33328588,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,49,31.0,KGA_S1/A10/A10_R1/KGA_S1_A10_R1_IMAG0022.JPG,"[0, 0.418, 0.091, 0.354]",0.761,secretarybird
1620,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,560,KGA_S1#A01#1#210,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0566.JPG,KGA_S1,A01,1,210,2018-11-18,10:40:01,33327207,1,1.0,1.0,0.2,0.0,0.8,0.0,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0566.JPG,"[0.652, 0.817, 0.015, 0.024]",0.861,birdother
1477,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,882,KGA_S1#A01#1#326,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0890.JPG,KGA_S1,A01,1,326,2018-12-09,04:08:58,33327441,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.91,0.44,50,,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0890.JPG,"[0.383, 0.45, 0.17, 0.206]",0.964,badger
484,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,9353,KGA_S1#B06#1#1303,3,KGA_S1/B06/B06_R1/KGA_S1_B06_R1_IMAG3891.JPG,KGA_S1,B06,1,1303,2019-01-12,13:27:11,33332956,1,1.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,,,,0.77,0.63,51,,KGA_S1/B06/B06_R1/KGA_S1_B06_R1_IMAG3891.JPG,,0.0,rodent
2111,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,1682,KGA_S1#A05#1#105,3,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0293.JPG,KGA_S1,A05,1,105,2018-12-12,06:56:52,33327850,8,7.0,6.0,0.4,0.0,0.73,1.0,0.0,0.0,,,,0.75,0.81,33,11.0,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0293.JPG,"[0, 0.146, 0.034, 0.336]",0.944,eland
2262,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,237,KGA_S1#A01#1#97,1,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0243.JPG,KGA_S1,A01,1,97,2018-11-04,11:38:19,33327038,3,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0243.JPG,"[0.293, 0.57, 0.125, 0.314]",0.974,ostrich
1882,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,706,2019,KGA_S1#A06#1#29,2,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0078.JPG,KGA_S1,A06,1,29,2018-12-01,06:58:24,33327970,4,4.0,1.0,0.27,0.0,0.36,0.91,0.0,0.0,,,,0.73,0.74,13,2.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0078.JPG,"[0, 0.322, 0.04, 0.057]",0.977,wildebeest
1572,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,1934,KGA_S1#A05#1#196,1,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0546.JPG,KGA_S1,A05,1,196,2019-01-12,07:00:51,33327940,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,19,,KGA_S1/A05/A05_R1/KGA_S1_A05_R1_IMAG0546.JPG,"[0.762, 0.442, 0.135, 0.132]",0.926,leopard
2332,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,1151,KGA_S1#A04#1#16,2,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0039.JPG,KGA_S1,A04,1,16,2018-12-05,14:35:54,33327595,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,,,,0.83,0.65,27,29.0,KGA_S1/A04/A04_R1/KGA_S1_A04_R1_IMAG0039.JPG,,0.0,birdofprey
362,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,2193,10211,KGA_S1#B09#1#152,3,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0448.JPG,KGA_S1,B09,1,152,2019-01-01,18:42:31,33333246,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KGA_S1/B09/B09_R1/KGA_S1_B09_R1_IMAG0448.JPG,"[0.183, 0.226, 0.238, 0.289]",0.879,gemsbok
749,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,836,2231,KGA_S1#A06#1#96,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0274.JPG,KGA_S1,A06,1,96,2018-12-08,18:07:38,33328037,1,1.0,1.0,0.1,0.0,0.1,0.9,0.0,0.0,,,,0.91,0.44,33,11.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0274.JPG,,0.0,eland
1583,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,236,KGA_S1#A01#1#96,3,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0242.JPG,KGA_S1,A01,1,96,2018-11-04,11:37:19,33327037,2,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0242.JPG,"[0.552, 0.748, 0.145, 0.22]",0.976,ostrich
1026,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,944,KGA_S1#A01#1#347,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0952.JPG,KGA_S1,A01,1,347,2018-12-10,15:02:21,33327474,5,3.0,1.0,0.2,0.0,1.0,0.2,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0952.JPG,"[0.677, 0.829, 0.016, 0.016]",0.862,birdother
1030,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,1363,3863,KGA_S1#A11#1#100,1,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0272.JPG,KGA_S1,A11,1,100,2019-01-10,23:52:51,33328720,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,50,,KGA_S1/A11/A11_R1/KGA_S1_A11_R1_IMAG0272.JPG,"[0.44, 0.53, 0.216, 0.168]",0.961,badger
2176,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,1652,9457,KGA_S1#B07#1#26,2,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0071.JPG,KGA_S1,B07,1,26,2018-12-09,10:51:14,33332994,1,1.0,1.0,0.2,0.1,0.9,0.2,0.0,0.0,,,,1.0,0.0,6,10.0,KGA_S1/B07/B07_R1/KGA_S1_B07_R1_IMAG0071.JPG,,0.0,birdother
1335,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,1078,3112,KGA_S1#A08#1#63,3,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0183.JPG,KGA_S1,A08,1,63,2018-12-15,08:50:08,33328376,1,1.0,1.0,0.0,0.0,1.0,0.1,0.0,0.0,,,,1.0,0.0,34,3.0,KGA_S1/A08/A08_R1/KGA_S1_A08_R1_IMAG0183.JPG,"[0.856, 0.487, 0.084, 0.084]",0.967,ostrich
1855,1371,1371,1371,1371,1371,1371,1371,1371,1371,1371,1371,1371,1371,1371,1371,1371,3893,KGA_S1#B01#1#11,1,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0015.JPG,KGA_S1,B01,1,11,2018-12-09,22:13:45,33328743,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.62,0.72,0,9.0,KGA_S1/B01/B01_R1/KGA_S1_B01_R1_IMAG0015.JPG,"[0.129, 0.461, 0.118, 0.241]",0.959,african-small-wildcat
2229,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,2253,KGA_S1#A06#1#104,1,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0296.JPG,KGA_S1,A06,1,104,2018-12-10,12:32:35,33328045,1,1.0,1.0,0.36,0.0,0.64,0.0,0.0,0.0,,,,0.69,0.64,38,0.0,KGA_S1/A06/A06_R1/KGA_S1_A06_R1_IMAG0296.JPG,"[0, 0.164, 0.157, 0.336]",0.85,hartebeest
665,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,262,KGA_S1#A01#1#105,2,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0268.JPG,KGA_S1,A01,1,105,2018-11-04,11:47:49,33327046,4,4.0,1.0,0.9,0.0,0.2,0.1,0.1,0.9,,,,1.0,0.0,34,3.0,KGA_S1/A01/A01_R1/KGA_S1_A01_R1_IMAG0268.JPG,"[0.65, 0.902, 0.05, 0.065]",0.912,ostrich
364,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,4432,KGA_S1#B02#1#162,1,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0456.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0456.JPG,"[0.198, 0.347, 0.013, 0.018]",0.931,cheetah
2123,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1098,KGA_S1#A03#1#8,1,KGA_S1/A03/A03_R1/KGA_S1_A03_R1_IMAG0020.JPG,KGA_S1,A03,1,8,2018-12-08,13:09:30,33327558,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.77,0.63,25,21.0,KGA_S1/A03/A03_R1/KGA_S1_A03_R1_IMAG0020.JPG,"[0.001, 0.636, 0.653, 0.332]",0.881,duiker
1239,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,4434,KGA_S1#B02#1#162,3,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0458.JPG,KGA_S1,B02,1,162,2019-01-11,06:39:52,33329225,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.75,0.81,30,,KGA_S1/B02/B02_R1/KGA_S1_B02_R1_IMAG0458.JPG,"[0.992, 0.37, 0.008, 0.052]",0.892,cheetah
