,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_visible,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
7505,7505,7505,7505,7505,7505,7505,7505,7505,7505,7505,7505,7505,7505,7505,7505,7505,13027,ENO_S1#C05#2#627,3,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1487.JPG,ENO_S1,C05,2,616,2018-11-28,12:37:32,31955772,2,2,2,0.0,0.0,0.1,1.0,0.0,0.0,,1.0,0.87,13,2.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1487.JPG,"[0.444, 0.393, 0.008, 0.01]",0.948,wildebeest
2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,2934,4801,ENO_S1#B05#2#366,2,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0941.JPG,ENO_S1,B05,2,362,2018-11-29,16:39:51,31952138,1,1,1,0.2,0.0,0.9,0.0,0.0,0.0,1.0,1.0,1.0,11,,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0941.JPG,"[0.067, 0.353, 0.051, 0.027]",0.96,impala
6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,6440,11826,ENO_S1#C05#2#179,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0413.JPG,ENO_S1,C05,2,176,2018-11-04,13:13:47,31955277,2,1,1,0.43,0.0,0.14,0.71,0.0,0.0,,0.64,0.9,35,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0413.JPG,"[0.774, 0.403, 0.01, 0.014]",0.955,gazellethomsons
2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,2435,4239,ENO_S1#B05#2#163,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0399.JPG,ENO_S1,B05,2,161,2018-11-16,07:07:52,31951915,2,2,2,0.33,0.0,1.0,0.0,0.11,0.0,1.0,0.9,0.47,11,,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0399.JPG,"[0.949, 0.389, 0.051, 0.163]",0.97,impala
1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1230,1338,ENO_S1#B02#1#386,2,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0957.JPG,ENO_S1,B02,1,383,2018-11-21,14:40:32,31877845,51+,11-50,11-50,0.83,0.33,0.33,0.17,0.0,0.0,,0.6,0.95,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0957.JPG,"[0.955, 0.305, 0.008, 0.009]",0.427,birdother
8148,8148,8148,8148,8148,8148,8148,8148,8148,8148,8148,8148,8148,8148,8148,8148,8148,17630,ENO_S1#D03#1#1619,3,ENO_S1/D03/D03_R1/ENO_S1_D03_R1_IMAG2383.JPG,ENO_S1,D03,1,1614,2018-11-05,06:19:51,31958297,1,1,1,0.0,0.0,1.0,0.0,0.0,0.11,0.0,0.9,0.47,16,,ENO_S1/D03/D03_R1/ENO_S1_D03_R1_IMAG2383.JPG,"[0.151, 0.409, 0.2, 0.239]",0.954,dikdik
7248,7248,7248,7248,7248,7248,7248,7248,7248,7248,7248,7248,7248,7248,7248,7248,7248,12760,ENO_S1#C05#2#539,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1255.JPG,ENO_S1,C05,2,529,2018-11-26,14:28:55,31955675,5,1,1,0.0,0.0,0.1,1.0,0.0,0.0,,1.0,0.92,35,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1255.JPG,"[0.899, 0.431, 0.019, 0.012]",0.896,gazellethomsons
9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,9096,20491,ENO_S1#D04#2#539,1,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG1411.JPG,ENO_S1,D04,2,530,2018-12-03,02:32:08,31960270,6,2,2,0.0,0.0,1.0,0.0,0.0,0.11,,1.0,0.0,5,5.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG1411.JPG,"[0.734, 0.278, 0.095, 0.199]",0.96,jackal
6701,6701,6701,6701,6701,6701,6701,6701,6701,6701,6701,6701,6701,6701,6701,6701,6701,12100,ENO_S1#C05#2#284,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0662.JPG,ENO_S1,C05,2,276,2018-11-12,06:27:21,31955389,2,2,1,0.0,0.0,1.0,0.0,0.0,0.8,,1.0,0.0,10,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0662.JPG,"[0.724, 0.211, 0.164, 0.27]",0.974,giraffe
6745,6745,6745,6745,6745,6745,6745,6745,6745,6745,6745,6745,6745,6745,6745,6745,6745,12144,ENO_S1#C05#2#300,2,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0705.JPG,ENO_S1,C05,2,292,2018-11-14,14:58:38,31955408,2,2,2,0.38,0.0,0.62,0.62,0.0,0.0,0.88,0.8,0.75,11,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0705.JPG,"[0.71, 0.557, 0.29, 0.407]",0.985,impala
5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,10005,ENO_S1#C05#1#684,3,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG1506.JPG,ENO_S1,C05,1,677,2018-10-01,07:16:59,31954840,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.52,13,2.0,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG1506.JPG,"[0.216, 0.424, 0.008, 0.014]",0.966,wildebeest
4251,4251,4251,4251,4251,4251,4251,4251,4251,4251,4251,4251,4251,4251,4251,4251,4251,6756,ENO_S1#C02#1#54,1,ENO_S1/C02/C02_R1/ENO_S1_C02_R1_IMAG0146.JPG,ENO_S1,C02,1,54,2018-11-10,14:59:17,31953155,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.84,13,2.0,ENO_S1/C02/C02_R1/ENO_S1_C02_R1_IMAG0146.JPG,"[0.066, 0.072, 0.212, 0.38]",0.935,wildebeest
3293,3293,3293,3293,3293,3293,3293,3293,3293,3293,3293,3293,3293,3293,3293,3293,3293,5247,ENO_S1#B06#1#114,1,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0266.JPG,ENO_S1,B06,1,113,2018-10-08,21:18:56,31952275,1,1,1,0.1,0.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,11,,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0266.JPG,"[0, 0.385, 0.137, 0.148]",0.951,impala
4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,4034,6422,ENO_S1#B06#2#411,3,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0841.JPG,ENO_S1,B06,2,401,2018-11-26,06:49:52,31952951,7,6,5,0.3,0.0,1.0,0.6,0.1,0.8,,1.0,0.86,2,,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0841.JPG,"[0.167, 0.394, 0.012, 0.02]",0.94,warthog
7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,7135,12646,ENO_S1#C05#2#505,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1165.JPG,ENO_S1,C05,2,495,2018-11-24,21:43:04,31955638,1,1,1,0.44,0.11,0.44,0.0,0.0,0.0,,0.9,0.47,9,32.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1165.JPG,"[0.767, 0.414, 0.012, 0.016]",0.952,hyena
4290,4290,4290,4290,4290,4290,4290,4290,4290,4290,4290,4290,4290,4290,4290,4290,4290,6796,ENO_S1#C02#1#68,1,ENO_S1/C02/C02_R1/ENO_S1_C02_R1_IMAG0178.JPG,ENO_S1,C02,1,67,2018-11-16,01:32:16,31953169,1,1,1,0.4,0.0,0.7,0.0,0.0,0.0,,1.0,0.0,1,15.0,ENO_S1/C02/C02_R1/ENO_S1_C02_R1_IMAG0178.JPG,"[0.834, 0.262, 0.166, 0.37]",0.95,zebra
4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,4334,6858,ENO_S1#C02#1#92,3,ENO_S1/C02/C02_R1/ENO_S1_C02_R1_IMAG0238.JPG,ENO_S1,C02,1,90,2018-11-19,18:10:56,31953195,2,2,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.8,0.85,2,,ENO_S1/C02/C02_R1/ENO_S1_C02_R1_IMAG0238.JPG,"[0.684, 0.248, 0.009, 0.014]",0.962,warthog
5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,5608,9860,ENO_S1#C05#1#633,1,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG1371.JPG,ENO_S1,C05,1,626,2018-09-29,16:15:10,31954784,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG1371.JPG,"[0.268, 0.435, 0.01, 0.009]",0.936,impala
3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,3877,6004,ENO_S1#B06#2#228,1,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0428.JPG,ENO_S1,B06,2,225,2018-11-10,17:24:36,31952755,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.9,0.47,2,,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0428.JPG,"[0, 0.472, 0.146, 0.147]",0.933,warthog
7745,7745,7745,7745,7745,7745,7745,7745,7745,7745,7745,7745,7745,7745,7745,7745,7745,14785,ENO_S1#D01#1#1474,2,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1516.JPG,ENO_S1,D01,1,1474,2018-09-30,09:41:12,31956438,1,1,1,0.1,0.0,0.9,0.0,0.0,0.0,1.0,1.0,0.0,11,,ENO_S1/D01/D01_R1/ENO_S1_D01_R1_IMAG1516.JPG,"[0.292, 0.444, 0.051, 0.06]",0.97,impala
857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,857,952,ENO_S1#B02#1#270,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0686.JPG,ENO_S1,B02,1,267,2018-11-16,13:36:31,31877565,11-50,11-50,4,0.86,0.14,0.0,0.43,0.0,0.0,,0.7,0.86,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0686.JPG,"[0.609, 0.316, 0.01, 0.009]",0.608,birdother
6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,11911,ENO_S1#C05#2#201,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0475.JPG,ENO_S1,C05,2,197,2018-11-05,13:38:36,31955302,6,6,6,0.1,0.0,1.0,0.1,0.0,0.1,,1.0,0.0,2,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0475.JPG,"[0.23, 0.401, 0.041, 0.069]",0.954,warthog
9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,9049,20393,ENO_S1#D04#2#506,2,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG1313.JPG,ENO_S1,D04,2,497,2018-11-29,12:37:23,31960234,6,3,3,0.4,0.0,0.8,1.0,0.0,0.0,,1.0,0.0,13,2.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG1313.JPG,"[0.121, 0.146, 0.01, 0.018]",0.977,wildebeest
2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,2561,4380,ENO_S1#B05#2#211,2,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0540.JPG,ENO_S1,B05,2,209,2018-11-19,15:46:53,31951969,3,3,2,0.7,0.0,0.3,0.8,0.5,0.0,,1.0,0.0,1,15.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0540.JPG,"[0, 0.888, 0.073, 0.082]",0.961,zebra
3801,3801,3801,3801,3801,3801,3801,3801,3801,3801,3801,3801,3801,3801,3801,3801,3801,5870,ENO_S1#B06#2#159,1,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0299.JPG,ENO_S1,B06,2,156,2018-11-04,18:17:22,31952678,1,1,1,0.56,0.0,0.78,0.0,0.0,0.0,0.0,0.9,0.47,11,,ENO_S1/B06/B06_R2/ENO_S1_B06_R2_IMAG0299.JPG,"[0.648, 0.422, 0.212, 0.232]",0.974,impala
2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,4463,ENO_S1#B05#2#239,3,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0617.JPG,ENO_S1,B05,2,237,2018-11-21,09:21:58,31951999,2,2,2,0.33,0.0,1.0,0.0,0.0,0.0,,0.9,0.47,7,19.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0617.JPG,"[0.683, 0.386, 0.07, 0.073]",0.932,baboon
4927,4927,4927,4927,4927,4927,4927,4927,4927,4927,4927,4927,4927,4927,4927,4927,4927,7722,ENO_S1#C04#1#237,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0465.JPG,ENO_S1,C04,1,225,2018-10-10,23:38:29,31953465,3,3,2,0.0,0.0,0.0,1.0,0.1,0.0,,1.0,0.0,1,15.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0465.JPG,"[0.737, 0.382, 0.1, 0.275]",0.974,zebra
4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,7252,ENO_S1#C04#1#17,3,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0043.JPG,ENO_S1,C04,1,17,2018-09-24,06:40:31,31953395,2,1,1,0.6,0.0,0.2,0.7,0.0,0.0,,1.0,0.75,1,15.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0043.JPG,"[0.698, 0.392, 0.012, 0.012]",0.623,zebra
2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,2347,4132,ENO_S1#B05#2#120,2,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0291.JPG,ENO_S1,B05,2,119,2018-11-08,13:49:21,31951869,1,1,1,0.2,0.0,0.9,0.0,0.0,0.0,,1.0,0.0,2,,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0291.JPG,"[0.634, 0.532, 0.366, 0.363]",0.965,warthog
7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,7289,12802,ENO_S1#C05#2#550,3,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1286.JPG,ENO_S1,C05,2,540,2018-11-27,07:14:31,31955688,3,1,1,0.29,0.0,0.14,0.86,0.0,0.0,,0.7,0.79,35,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1286.JPG,"[0.982, 0.402, 0.018, 0.122]",0.918,gazellethomsons
2781,2781,2781,2781,2781,2781,2781,2781,2781,2781,2781,2781,2781,2781,2781,2781,2781,4632,ENO_S1#B05#2#308,3,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0788.JPG,ENO_S1,B05,2,304,2018-11-26,12:16:38,31952074,2,2,1,0.67,0.0,0.0,0.67,0.0,0.0,0.78,0.9,0.47,11,,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0788.JPG,"[0, 0.658, 0.085, 0.31]",0.961,impala
4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,7777,ENO_S1#C04#1#264,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0520.JPG,ENO_S1,C04,1,252,2018-10-14,06:40:17,31953495,2,2,2,0.0,0.1,1.0,0.0,0.0,0.0,,1.0,0.0,9,32.0,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0520.JPG,"[0.275, 0.459, 0.016, 0.02]",0.903,hyena
7889,7889,7889,7889,7889,7889,7889,7889,7889,7889,7889,7889,7889,7889,7889,7889,7889,15030,ENO_S1#D02#1#60,1,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0096.JPG,ENO_S1,D02,1,58,2018-10-18,03:53:35,31957562,1,1,1,0.0,0.0,0.14,0.86,0.0,0.0,,0.78,0.62,12,,ENO_S1/D02/D02_R1/ENO_S1_D02_R1_IMAG0096.JPG,"[0.76, 0.344, 0.24, 0.24]",0.927,hippopotamus
8675,8675,8675,8675,8675,8675,8675,8675,8675,8675,8675,8675,8675,8675,8675,8675,8675,19754,ENO_S1#D04#2#293,2,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0726.JPG,ENO_S1,D04,2,286,2018-11-15,13:43:29,31960002,5,2,2,0.0,0.0,0.2,1.0,0.0,0.0,,0.83,0.65,13,2.0,ENO_S1/D04/D04_R2/ENO_S1_D04_R2_IMAG0726.JPG,"[0.666, 0.15, 0.008, 0.006]",0.811,wildebeest
615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,705,ENO_S1#B02#1#198,3,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0514.JPG,ENO_S1,B02,1,195,2018-11-11,13:26:30,31877377,4,4,4,0.8,0.4,0.0,0.1,0.0,0.1,,1.0,0.0,6,10.0,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0514.JPG,"[0.784, 0.246, 0.014, 0.009]",0.869,birdother
7689,7689,7689,7689,7689,7689,7689,7689,7689,7689,7689,7689,7689,7689,7689,7689,7689,13229,ENO_S1#C05#2#719,3,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1675.JPG,ENO_S1,C05,2,703,2018-12-03,06:51:00,31955869,1,1,1,0.44,0.0,0.89,0.0,0.0,0.0,0.0,0.9,0.47,11,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1675.JPG,"[0.731, 0.487, 0.008, 0.01]",0.956,impala
2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,4394,ENO_S1#B05#2#216,1,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0554.JPG,ENO_S1,B05,2,214,2018-11-19,15:59:06,31951974,1,1,1,0.22,0.0,0.78,0.0,0.0,0.11,,1.0,0.0,1,15.0,ENO_S1/B05/B05_R2/ENO_S1_B05_R2_IMAG0554.JPG,"[0.944, 0.35, 0.056, 0.225]",0.581,zebra
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,92,ENO_S1#B02#1#28,2,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0075.JPG,ENO_S1,B02,1,25,2018-11-04,10:17:29,31877585,2,1,1,0.0,0.0,1.0,0.11,0.0,0.0,,0.9,0.47,2,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0075.JPG,"[0.736, 0.321, 0.007, 0.007]",0.761,warthog
3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,3340,5297,ENO_S1#B06#1#142,1,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0316.JPG,ENO_S1,B06,1,141,2018-10-10,03:18:22,31952306,5,4,3,0.5,0.0,0.75,0.25,0.0,0.0,0.0,0.4,0.88,11,,ENO_S1/B06/B06_R1/ENO_S1_B06_R1_IMAG0316.JPG,"[0.24, 0.373, 0.041, 0.082]",0.826,impala
6194,6194,6194,6194,6194,6194,6194,6194,6194,6194,6194,6194,6194,6194,6194,6194,6194,11507,ENO_S1#C05#2#59,2,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0110.JPG,ENO_S1,C05,2,59,2018-10-29,17:43:58,31955731,2,2,2,0.22,0.0,1.0,0.89,0.0,0.0,0.22,0.9,0.47,11,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0110.JPG,"[0.672, 0.403, 0.04, 0.04]",0.926,impala
1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,1705,3402,ENO_S1#B05#1#62,2,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0147.JPG,ENO_S1,B05,1,61,2018-10-03,17:03:58,31951804,2,1,1,0.12,0.0,0.62,0.62,0.0,0.0,0.88,0.89,0.5,11,,ENO_S1/B05/B05_R1/ENO_S1_B05_R1_IMAG0147.JPG,"[0.97, 0.214, 0.029, 0.077]",0.846,impala
7633,7633,7633,7633,7633,7633,7633,7633,7633,7633,7633,7633,7633,7633,7633,7633,7633,13163,ENO_S1#C05#2#688,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1612.JPG,ENO_S1,C05,2,672,2018-12-01,19:19:30,31955834,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.88,0.8,0.58,11,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1612.JPG,"[0.781, 0.44, 0.017, 0.02]",0.959,impala
4812,4812,4812,4812,4812,4812,4812,4812,4812,4812,4812,4812,4812,4812,4812,4812,4812,7604,ENO_S1#C04#1#186,1,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0360.JPG,ENO_S1,C04,1,176,2018-10-08,08:05:45,31953410,1,1,1,0.38,0.0,0.38,0.75,0.0,0.0,0.88,0.8,0.58,11,,ENO_S1/C04/C04_R1/ENO_S1_C04_R1_IMAG0360.JPG,"[0.734, 0.46, 0.266, 0.394]",0.97,impala
1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,2168,ENO_S1#B03#1#224,3,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG0594.JPG,ENO_S1,B03,1,224,2018-11-12,08:36:02,31878392,2,1,1,0.22,0.33,0.44,0.56,0.11,0.11,,0.9,0.47,7,19.0,ENO_S1/B03/B03_R1/ENO_S1_B03_R1_IMAG0594.JPG,"[0.371, 0.429, 0.114, 0.15]",0.924,baboon
9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,9387,30336,ENO_S1#E05#1#32,1,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0094.JPG,ENO_S1,E05,1,32,2018-12-01,17:54:40,32004137,2,2,1,0.07,0.0,0.93,0.0,0.0,0.14,0.0,0.58,0.75,11,,ENO_S1/E05/E05_R1/ENO_S1_E05_R1_IMAG0094.JPG,"[0.4, 0.045, 0.032, 0.036]",0.974,impala
5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,5664,10029,ENO_S1#C05#1#691,3,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG1527.JPG,ENO_S1,C05,1,684,2018-10-01,07:26:25,31954848,5,5,5,0.3,0.0,0.2,1.0,0.0,0.1,,1.0,0.0,13,2.0,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG1527.JPG,"[0.112, 0.37, 0.031, 0.046]",0.925,wildebeest
803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,893,ENO_S1#B02#1#247,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0639.JPG,ENO_S1,B02,1,244,2018-11-14,16:26:52,31877500,11-50,10,4,0.22,0.0,0.89,0.0,0.33,1.0,,0.9,0.47,2,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0639.JPG,"[0.628, 0.463, 0.042, 0.037]",0.715,warthog
6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,6103,11408,ENO_S1#C05#2#6,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0014.JPG,ENO_S1,C05,2,6,2018-10-27,00:59:26,31955742,1,1,1,1.0,0.0,0.1,0.0,0.0,0.0,,1.0,0.0,1,15.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0014.JPG,"[0.888, 0.405, 0.112, 0.288]",0.952,zebra
6255,6255,6255,6255,6255,6255,6255,6255,6255,6255,6255,6255,6255,6255,6255,6255,6255,11585,ENO_S1#C05#2#91,3,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0185.JPG,ENO_S1,C05,2,91,2018-11-01,07:41:46,31955901,1,1,1,0.4,0.0,0.2,0.8,0.0,0.0,,0.5,0.78,2,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0185.JPG,"[0.211, 0.377, 0.01, 0.012]",0.951,warthog
990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,990,1086,ENO_S1#B02#1#317,1,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0783.JPG,ENO_S1,B02,1,314,2018-11-18,10:09:25,31877678,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.98,2,,ENO_S1/B02/B02_R1/ENO_S1_B02_R1_IMAG0783.JPG,"[0.978, 0.3, 0.009, 0.012]",0.595,warthog
7524,7524,7524,7524,7524,7524,7524,7524,7524,7524,7524,7524,7524,7524,7524,7524,7524,13046,ENO_S1#C05#2#632,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1500.JPG,ENO_S1,C05,2,621,2018-11-28,14:44:08,31955778,3,2,2,0.5,0.0,1.0,0.0,0.0,0.0,,1.0,0.44,13,2.0,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG1500.JPG,"[0.545, 0.361, 0.029, 0.028]",0.943,wildebeest
6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,6567,11964,ENO_S1#C05#2#227,1,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0529.JPG,ENO_S1,C05,2,222,2018-11-07,16:12:08,31955329,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,1.0,0.44,35,,ENO_S1/C05/C05_R2/ENO_S1_C05_R2_IMAG0529.JPG,"[0.196, 0.367, 0.007, 0.013]",0.901,gazellethomsons
5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,5650,10015,ENO_S1#C05#1#688,1,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG1516.JPG,ENO_S1,C05,1,681,2018-10-01,07:23:17,31954844,7,6,5,0.3,0.0,0.4,1.0,0.0,0.1,,1.0,0.78,13,2.0,ENO_S1/C05/C05_R1/ENO_S1_C05_R1_IMAG1516.JPG,"[0.128, 0.415, 0.057, 0.09]",0.952,wildebeest
