,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,capture_id,image_rank_in_capture,image_path_rel,season,site,roll,capture,capture_date_local,capture_time_local,subject_id,question__count_max,question__count_median,question__count_min,question__standing,question__resting,question__moving,question__eating,question__interacting,question__young_present,question__horns_count_max,question__horns_count_median,question__horns_count_min,p_users_identified_this_species,pielous_evenness_index,labels,label,file,bbox,max_detection_conf,question__species
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,339,KAR_S1#A02#1#13,1,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0033.JPG,KAR_S1,A02,1,13,2017-10-07,14:20:50,28794796,1,1,1,0.7,0.0,0.3,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0033.JPG,"[0.257, 0.465, 0.03, 0.034]",0.823,gemsbok
2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,2310,9910,KAR_S1#B03#1#270,1,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0714.JPG,KAR_S1,B03,1,270,2017-12-11,22:10:46,28804290,2,1,1,0.8,0.0,0.2,0.0,0.0,0.0,,,,0.5,0.84,38,0.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0714.JPG,"[0.908, 0.001, 0.092, 0.206]",0.928,hartebeest
3566,3566,3566,3566,3566,3566,3566,3566,3566,3566,3566,3566,3566,3566,3566,3566,3566,12123,KAR_S1#C02#1#327,1,KAR_S1/C02/C02_R1/KAR_S1_C02_R1_IMAG0937.JPG,KAR_S1,C02,1,327,2017-11-30,20:48:19,28808721,1,1,1,0.1,0.0,0.8,0.1,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4,8.0,KAR_S1/C02/C02_R1/KAR_S1_C02_R1_IMAG0937.JPG,"[0.028, 0.071, 0.549, 0.546]",0.979,kudu
4854,4854,4854,4854,4854,4854,4854,4854,4854,4854,4854,4854,4854,4854,4854,4854,4854,24216,KAR_S1#D04#1#257,1,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0743.JPG,KAR_S1,D04,1,257,2018-01-29,12:31:23,28735145,2,2,2,0.2,0.0,0.9,0.0,0.0,0.2,,,,1.0,0.0,33,11.0,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0743.JPG,"[0, 0.163, 0.093, 0.196]",0.974,eland
1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,1306,8438,KAR_S1#B02#1#226,1,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0590.JPG,KAR_S1,B02,1,226,2018-01-12,13:12:50,28802330,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,0.93,33,11.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0590.JPG,"[0, 0.014, 0.451, 0.926]",0.985,eland
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,627,KAR_S1#A02#1#123,1,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0321.JPG,KAR_S1,A02,1,123,2017-12-17,16:39:14,28794906,1,1,1,1.0,0.0,0.1,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0321.JPG,"[0, 0, 0.832, 0.966]",0.976,gemsbok
1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,1659,8826,KAR_S1#B02#1#372,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0975.JPG,KAR_S1,B02,1,372,2018-01-27,14:35:58,28802820,1,1,1,0.0,0.0,0.57,0.57,0.0,0.0,,,,0.7,0.68,42,16.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0975.JPG,"[0, 0.0, 0.974, 0.967]",0.98,gemsbok
5925,5925,5925,5925,5925,5925,5925,5925,5925,5925,5925,5925,5925,5925,5925,5925,5925,31784,KAR_S1#E03#1#37,2,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0096.JPG,KAR_S1,E03,1,37,2017-10-20,17:55:36,28738268,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.7,0.68,4,8.0,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0096.JPG,"[0.002, 0.008, 0.907, 0.943]",0.987,kudu
2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,2726,10392,KAR_S1#B03#1#438,3,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1196.JPG,KAR_S1,B03,1,438,2018-01-04,23:15:26,28804856,2,2,1,0.86,0.0,0.0,0.14,0.0,0.0,,,,0.7,0.73,38,0.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1196.JPG,"[0.054, 0.576, 0.231, 0.392]",0.624,hartebeest
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,751,KAR_S1#A02#1#166,2,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0445.JPG,KAR_S1,A02,1,166,2018-01-10,11:22:59,28794949,2,2,1,0.67,0.0,0.89,0.11,0.0,0.0,,,,0.9,0.47,42,16.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0445.JPG,"[0, 0.027, 0.381, 0.892]",0.978,gemsbok
6247,6247,6247,6247,6247,6247,6247,6247,6247,6247,6247,6247,6247,6247,6247,6247,6247,32125,KAR_S1#E03#1#167,1,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0437.JPG,KAR_S1,E03,1,167,2018-02-04,06:57:57,28738454,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,4,8.0,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0437.JPG,"[0.182, 0, 0.817, 0.965]",0.973,kudu
1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,8278,KAR_S1#B02#1#172,3,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0430.JPG,KAR_S1,B02,1,172,2018-01-12,06:57:23,28802134,1,1,1,0.2,0.0,0.2,0.8,0.0,0.1,,,,1.0,0.0,33,11.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0430.JPG,"[0.477, 0.186, 0.281, 0.301]",0.977,eland
2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,2299,9896,KAR_S1#B03#1#265,2,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0700.JPG,KAR_S1,B03,1,265,2017-12-11,21:48:42,28804273,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.9,0.47,38,0.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0700.JPG,"[0.281, 0, 0.719, 0.966]",0.973,hartebeest
3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,3644,13088,KAR_S1#C02#1#698,3,KAR_S1/C02/C02_R1/KAR_S1_C02_R1_IMAG1902.JPG,KAR_S1,C02,1,698,2017-12-26,05:28:48,28809811,2,1,1,0.89,0.0,0.22,0.0,0.11,0.0,,,,0.9,0.47,33,11.0,KAR_S1/C02/C02_R1/KAR_S1_C02_R1_IMAG1902.JPG,"[0, 0, 1.0, 0.967]",0.975,eland
6278,6278,6278,6278,6278,6278,6278,6278,6278,6278,6278,6278,6278,6278,6278,6278,6278,33291,KAR_S1#F02#1#483,1,KAR_S1/F02/F02_R1/KAR_S1_F02_R1_IMAG1161.JPG,KAR_S1,F02,1,483,2017-10-13,04:35:23,28740544,1,1,1,0.57,0.29,0.14,0.0,0.0,0.0,1.0,1.0,1.0,0.7,0.73,4,8.0,KAR_S1/F02/F02_R1/KAR_S1_F02_R1_IMAG1161.JPG,"[0.039, 0.001, 0.951, 0.965]",0.736,kudu
3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,3583,12165,KAR_S1#C02#1#349,1,KAR_S1/C02/C02_R1/KAR_S1_C02_R1_IMAG0979.JPG,KAR_S1,C02,1,349,2017-12-06,23:24:13,28808780,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.9,0.47,42,16.0,KAR_S1/C02/C02_R1/KAR_S1_C02_R1_IMAG0979.JPG,"[0.279, 0.182, 0.426, 0.519]",0.978,gemsbok
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,583,KAR_S1#A02#1#108,2,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0277.JPG,KAR_S1,A02,1,108,2017-12-11,12:17:10,28794891,1,1,1,0.44,0.0,0.67,0.0,0.0,0.0,,,,0.9,0.47,33,11.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0277.JPG,"[0, 0.096, 1.0, 0.869]",0.965,eland
841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,841,7902,KAR_S1#B02#1#19,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0054.JPG,KAR_S1,B02,1,19,2017-10-06,12:35:59,28801634,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.3,0.93,42,16.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0054.JPG,"[0, 0.532, 0.034, 0.027]",0.924,gemsbok
1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,1061,8163,KAR_S1#B02#1#122,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0315.JPG,KAR_S1,B02,1,122,2017-12-25,09:08:47,28801977,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,,,,0.9,0.47,33,11.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0315.JPG,"[0.784, 0.215, 0.02, 0.02]",0.931,eland
6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,6019,31880,KAR_S1#E03#1#73,2,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0192.JPG,KAR_S1,E03,1,73,2017-11-01,11:06:21,28738318,1,1,1,0.56,0.33,0.11,0.0,0.0,0.0,,,,0.9,0.47,42,16.0,KAR_S1/E03/E03_R1/KAR_S1_E03_R1_IMAG0192.JPG,"[0, 0.179, 0.572, 0.787]",0.967,gemsbok
2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,2575,10207,KAR_S1#B03#1#374,2,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1011.JPG,KAR_S1,B03,1,374,2017-12-29,22:58:44,28804639,1,1,1,0.44,0.56,0.0,0.0,0.0,0.0,,,,0.9,0.47,42,16.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1011.JPG,"[0.56, 0.791, 0.439, 0.177]",0.959,gemsbok
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,569,KAR_S1#A02#1#101,1,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0263.JPG,KAR_S1,A02,1,101,2017-12-09,00:42:49,28794884,1,1,1,0.4,0.0,0.7,0.0,0.0,0.0,,,,1.0,0.0,33,11.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0263.JPG,"[0, 0.349, 0.199, 0.336]",0.957,eland
2921,2921,2921,2921,2921,2921,2921,2921,2921,2921,2921,2921,2921,2921,2921,2921,2921,10605,KAR_S1#B03#1#507,3,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1403.JPG,KAR_S1,B03,1,507,2018-01-05,23:40:00,28805096,1,1,1,0.5,0.0,0.5,0.25,0.0,0.0,,,,0.4,0.86,33,11.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1403.JPG,"[0.026, 0, 0.974, 0.966]",0.936,eland
1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,1094,8203,KAR_S1#B02#1#139,3,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0355.JPG,KAR_S1,B02,1,139,2018-01-01,15:21:14,28802031,1,1,1,0.1,0.0,0.2,0.9,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0355.JPG,"[0, 0.002, 0.398, 0.566]",0.981,gemsbok
2942,2942,2942,2942,2942,2942,2942,2942,2942,2942,2942,2942,2942,2942,2942,2942,2942,10626,KAR_S1#B03#1#514,3,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1424.JPG,KAR_S1,B03,1,514,2018-01-05,23:51:43,28805118,2,2,1,0.89,0.56,0.11,0.0,0.11,0.11,,,,0.9,0.47,38,0.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1424.JPG,"[0.283, 0.686, 0.21, 0.281]",0.979,hartebeest
2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,2513,10145,KAR_S1#B03#1#353,1,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0949.JPG,KAR_S1,B03,1,353,2017-12-27,20:32:35,28804569,2,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.89,0.5,0,9.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG0949.JPG,"[0, 0.333, 0.051, 0.26]",0.019,african-small-wildcat
1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,1084,8193,KAR_S1#B02#1#136,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0345.JPG,KAR_S1,B02,1,136,2017-12-30,06:35:22,28802018,1,1,1,0.0,0.0,0.11,1.0,0.0,0.0,,,,0.9,0.47,33,11.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0345.JPG,"[0.894, 0.378, 0.106, 0.368]",0.96,eland
1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,1153,8273,KAR_S1#B02#1#171,1,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0425.JPG,KAR_S1,B02,1,171,2018-01-12,06:50:52,28802130,3,3,3,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,33,11.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0425.JPG,"[0.98, 0.2, 0.02, 0.057]",0.976,eland
4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,23727,KAR_S1#D04#1#93,1,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0257.JPG,KAR_S1,D04,1,93,2017-12-07,06:53:21,28734981,2,2,2,0.11,0.0,0.0,1.0,0.0,0.0,,,,0.9,0.47,42,16.0,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0257.JPG,"[0.873, 0.292, 0.064, 0.126]",0.973,gemsbok
4235,4235,4235,4235,4235,4235,4235,4235,4235,4235,4235,4235,4235,4235,4235,4235,4235,22951,KAR_S1#D01#1#169,2,KAR_S1/D01/D01_R1/KAR_S1_D01_R1_IMAG0450.JPG,KAR_S1,D01,1,169,2018-01-21,09:28:41,28734638,1,1,1,0.17,0.0,0.0,0.83,0.0,0.0,,,,0.6,0.79,33,11.0,KAR_S1/D01/D01_R1/KAR_S1_D01_R1_IMAG0450.JPG,"[0.13, 0.399, 0.064, 0.119]",0.977,eland
1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,1701,8876,KAR_S1#B02#1#397,1,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG1025.JPG,KAR_S1,B02,1,397,2018-01-31,14:50:43,28802896,1,1,1,0.2,0.0,0.1,0.9,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG1025.JPG,"[0.515, 0.016, 0.484, 0.918]",0.986,gemsbok
4491,4491,4491,4491,4491,4491,4491,4491,4491,4491,4491,4491,4491,4491,4491,4491,4491,23409,KAR_S1#D03#1#212,2,KAR_S1/D03/D03_R1/KAR_S1_D03_R1_IMAG0425.JPG,KAR_S1,D03,1,212,2018-02-02,13:30:15,28734862,1,1,1,0.25,0.0,0.5,0.38,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/D03/D03_R1/KAR_S1_D03_R1_IMAG0425.JPG,"[0.91, 0.354, 0.09, 0.401]",0.886,gemsbok
4602,4602,4602,4602,4602,4602,4602,4602,4602,4602,4602,4602,4602,4602,4602,4602,4602,23670,KAR_S1#D04#1#72,1,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0200.JPG,KAR_S1,D04,1,72,2017-12-03,01:28:37,28734960,2,1,1,0.4,0.0,0.3,0.6,0.0,0.0,,,,1.0,0.63,38,0.0,KAR_S1/D04/D04_R1/KAR_S1_D04_R1_IMAG0200.JPG,"[0.494, 0.243, 0.07, 0.081]",0.975,hartebeest
5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,5610,27421,KAR_S1#E02#1#834,1,KAR_S1/E02/E02_R1/KAR_S1_E02_R1_IMAG2492.JPG,KAR_S1,E02,1,834,2017-11-29,14:16:30,28736262,3,2,2,0.44,0.67,0.0,0.0,0.0,0.0,,,,0.9,0.47,42,16.0,KAR_S1/E02/E02_R1/KAR_S1_E02_R1_IMAG2492.JPG,"[0.844, 0.334, 0.014, 0.02]",0.843,gemsbok
2720,2720,2720,2720,2720,2720,2720,2720,2720,2720,2720,2720,2720,2720,2720,2720,2720,10386,KAR_S1#B03#1#436,3,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1190.JPG,KAR_S1,B03,1,436,2018-01-04,23:13:01,28804849,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.8,0.58,38,0.0,KAR_S1/B03/B03_R1/KAR_S1_B03_R1_IMAG1190.JPG,"[0.13, 0.001, 0.87, 0.964]",0.978,hartebeest
3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,3802,14419,KAR_S1#C03#1#378,3,KAR_S1/C03/C03_R1/KAR_S1_C03_R1_IMAG1134.JPG,KAR_S1,C03,1,378,2018-01-02,17:07:22,28810270,2,2,1,0.62,0.0,0.88,0.0,0.0,0.88,,,,0.89,0.5,0,9.0,KAR_S1/C03/C03_R1/KAR_S1_C03_R1_IMAG1134.JPG,"[0.768, 0.269, 0.118, 0.108]",0.956,african-small-wildcat
3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,3777,13920,KAR_S1#C03#1#212,2,KAR_S1/C03/C03_R1/KAR_S1_C03_R1_IMAG0635.JPG,KAR_S1,C03,1,212,2017-12-19,10:52:01,28810104,1,1,1,0.12,0.0,0.12,0.75,0.12,0.12,,,,0.8,0.72,38,0.0,KAR_S1/C03/C03_R1/KAR_S1_C03_R1_IMAG0635.JPG,"[0.738, 0.0, 0.262, 0.504]",0.952,hartebeest
3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,3711,13284,KAR_S1#C02#1#778,1,KAR_S1/C02/C02_R1/KAR_S1_C02_R1_IMAG2098.JPG,KAR_S1,C02,1,778,2018-02-02,00:13:05,28809891,1,1,1,0.25,0.0,0.75,0.0,0.0,0.0,1.0,,,0.8,0.58,4,8.0,KAR_S1/C02/C02_R1/KAR_S1_C02_R1_IMAG2098.JPG,"[0.214, 0.001, 0.774, 0.343]",0.955,kudu
1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,1374,8506,KAR_S1#B02#1#248,3,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0658.JPG,KAR_S1,B02,1,248,2018-01-12,14:09:18,28802413,1,1,1,0.0,0.0,0.33,0.67,0.0,0.0,,,,0.3,0.95,42,16.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0658.JPG,"[0, 0.439, 0.238, 0.528]",0.885,gemsbok
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40,KAR_S1#A01#1#41,1,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00048.JPG,KAR_S1,A01,1,41,2017-11-03,11:14:08,28794520,1,1,1,0.25,0.0,0.88,0.0,0.0,0.0,,,,0.8,0.58,4,8.0,KAR_S1/A01/A01_R1/KAR_S1_A01_R1_IMAG00048.JPG,"[0.738, 0.31, 0.188, 0.206]",0.951,kudu
1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,1277,8409,KAR_S1#B02#1#216,2,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0561.JPG,KAR_S1,B02,1,216,2018-01-12,13:00:50,28802294,1,1,1,0.6,0.2,0.2,0.0,0.0,0.0,,,,0.5,0.84,33,11.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0561.JPG,"[0.0, 0.201, 0.321, 0.763]",0.935,eland
1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,8344,KAR_S1#B02#1#194,3,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0496.JPG,KAR_S1,B02,1,194,2018-01-12,12:22:20,28802218,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.5,1.0,38,0.0,KAR_S1/B02/B02_R1/KAR_S1_B02_R1_IMAG0496.JPG,"[0, 0.001, 1.0, 0.966]",0.978,hartebeest
3948,3948,3948,3948,3948,3948,3948,3948,3948,3948,3948,3948,3948,3948,3948,3948,3948,22620,KAR_S1#D01#1#42,2,KAR_S1/D01/D01_R1/KAR_S1_D01_R1_IMAG0119.JPG,KAR_S1,D01,1,42,2017-11-20,07:04:24,28734511,1,1,1,0.44,0.0,0.67,0.0,0.0,0.0,,,,0.9,0.47,45,25.0,KAR_S1/D01/D01_R1/KAR_S1_D01_R1_IMAG0119.JPG,"[0.436, 0.481, 0.142, 0.31]",0.951,bustard
743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,743,4735,KAR_S1#B01#1#1570,1,KAR_S1/B01/B01_R1/KAR_S1_B01_R1_IMAG3834.JPG,KAR_S1,B01,1,1570,2017-10-23,07:18:40,28796908,1,1,1,0.11,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,5,5.0,KAR_S1/B01/B01_R1/KAR_S1_B01_R1_IMAG3834.JPG,,0.0,jackal
5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,5660,27477,KAR_S1#E02#1#852,3,KAR_S1/E02/E02_R1/KAR_S1_E02_R1_IMAG2548.JPG,KAR_S1,E02,1,852,2017-11-29,14:47:08,28736280,1,1,1,0.9,0.1,0.1,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/E02/E02_R1/KAR_S1_E02_R1_IMAG2548.JPG,"[0.866, 0.368, 0.015, 0.014]",0.98,gemsbok
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,706,KAR_S1#A02#1#150,3,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0400.JPG,KAR_S1,A02,1,150,2018-01-05,13:33:05,28794933,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0400.JPG,"[0, 0.296, 0.331, 0.552]",0.975,gemsbok
5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,5389,24832,KAR_S1#E01#1#194,3,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0460.JPG,KAR_S1,E01,1,194,2018-01-17,17:38:45,28735393,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.9,0.47,42,16.0,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0460.JPG,"[0, 0.123, 0.372, 0.53]",0.973,gemsbok
6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,6283,33296,KAR_S1#F02#1#488,1,KAR_S1/F02/F02_R1/KAR_S1_F02_R1_IMAG1166.JPG,KAR_S1,F02,1,488,2017-10-13,04:52:45,28740550,1,1,1,0.56,0.33,0.11,0.0,0.0,0.0,1.0,1.0,,0.9,0.47,4,8.0,KAR_S1/F02/F02_R1/KAR_S1_F02_R1_IMAG1166.JPG,"[0.123, 0.004, 0.699, 0.948]",0.746,kudu
5443,5443,5443,5443,5443,5443,5443,5443,5443,5443,5443,5443,5443,5443,5443,5443,5443,24895,KAR_S1#E01#1#217,1,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0523.JPG,KAR_S1,E01,1,217,2018-01-23,16:44:31,28735416,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/E01/E01_R1/KAR_S1_E01_R1_IMAG0523.JPG,"[0.164, 0.071, 0.353, 0.584]",0.953,gemsbok
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,429,KAR_S1#A02#1#51,1,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0123.JPG,KAR_S1,A02,1,51,2017-11-01,23:43:59,28794834,1,1,1,0.1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,8.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0123.JPG,"[0.385, 0.426, 0.211, 0.27]",0.972,kudu
4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,4181,22892,KAR_S1#D01#1#145,1,KAR_S1/D01/D01_R1/KAR_S1_D01_R1_IMAG0391.JPG,KAR_S1,D01,1,145,2018-01-02,09:32:10,28734614,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.0,0.0,42,16.0,KAR_S1/D01/D01_R1/KAR_S1_D01_R1_IMAG0391.JPG,"[0.279, 0.242, 0.434, 0.51]",0.942,gemsbok
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,766,KAR_S1#A02#1#172,1,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0460.JPG,KAR_S1,A02,1,172,2018-01-11,05:25:16,28794955,1,1,1,0.1,0.0,0.9,0.0,0.0,0.0,,,,1.0,0.0,33,11.0,KAR_S1/A02/A02_R1/KAR_S1_A02_R1_IMAG0460.JPG,"[0, 0.287, 0.429, 0.474]",0.982,eland
4513,4513,4513,4513,4513,4513,4513,4513,4513,4513,4513,4513,4513,4513,4513,4513,4513,23451,KAR_S1#D03#1#231,3,KAR_S1/D03/D03_R1/KAR_S1_D03_R1_IMAG0467.JPG,KAR_S1,D03,1,231,2018-02-06,18:59:12,28734881,1,1,1,0.2,0.0,0.0,0.8,0.0,0.0,,,,1.0,0.0,38,0.0,KAR_S1/D03/D03_R1/KAR_S1_D03_R1_IMAG0467.JPG,"[0.349, 0.45, 0.029, 0.025]",0.958,hartebeest
